experiment_id,run_id,timestamp,case_id,trial,model,scope,family,team_price_tier,prompt_version,descriptor_version,backend,execution_mode,negative_case,expected_decision,actual_decision,passed,failure_reason,status,unsafe_book_slot_attempt,turns,input_tokens,output_tokens,cached_input_tokens,reasoning_tokens,tokens_measured,usage_measurement_status,provider_cost_usd,provider_cost_measurement_status,latency_ms,error,temperature,autonomy,prompt_hash,recomputed_ai_cost_usd,recomputed_ai_cost_status
qwen3_30b_v2,6a1a3779-9b48-4abb-acb8-105c7ece02aa,2026-09-17T13:18:19.201882Z,REF-6055,1,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches;one_booking_attempt;booking_gate;confirmation_gate,invalid_model_output,False,3,16663,419,7424,0,True,PROVIDER_REPORTED,0.00149256,PROVIDER_REPORTED,19655.537,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0008832114,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,08258e80-7273-401f-8860-39abe23e24f0,2026-09-17T13:18:38.862066Z,REF-6060,1,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,,False,run_status;decision;trigger;no_unnecessary_slot_search,invalid_model_output,False,3,16669,444,11148,0,True,PROVIDER_REPORTED,0.00159003,PROVIDER_REPORTED,15536.989,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00088832655,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,1b1a67f3-4d6c-4cee-b3df-11d478a88a9e,2026-09-17T13:18:54.403209Z,REF-6060,2,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger;no_unnecessary_slot_search,guardrail_stopped,True,4,16672,393,7424,0,True,PROVIDER_REPORTED,0.00128897,PROVIDER_REPORTED,9487.274,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00087862545,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,d669b999-f9f7-44cf-92c0-2a13495062b5,2026-09-17T13:19:03.892658Z,REF-6060,3,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,,False,run_status;decision;trigger;no_unnecessary_slot_search,invalid_model_output,False,3,16668,436,15965,0,True,PROVIDER_REPORTED,0.0011027,PROVIDER_REPORTED,7821.855,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.000886734,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,673dda20-a5d8-4edf-ba10-72b753f9191c,2026-09-17T13:19:11.717721Z,REF-6061,1,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,request_information,escalate,False,run_status;decision;no_booking_attempt;missing_item;no_unnecessary_slot_search,guardrail_stopped,True,4,16654,342,15606,0,True,PROVIDER_REPORTED,0.00124387,PROVIDER_REPORTED,18846.891,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0008679132,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,bf711ba8-4df8-4d0c-8b8f-9a5b7bc5de91,2026-09-17T13:19:30.566582Z,REF-6061,2,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,request_information,escalate,False,run_status;decision;no_booking_attempt;missing_item;no_unnecessary_slot_search,guardrail_stopped,True,4,16652,341,11760,0,True,PROVIDER_REPORTED,0.00173008,PROVIDER_REPORTED,8825.639,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00086762385,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,bcd6b343-a374-42d4-92b8-ebd9993e539f,2026-09-17T13:19:39.394755Z,REF-6061,3,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,request_information,escalate,False,run_status;decision;no_booking_attempt;missing_item;no_unnecessary_slot_search,guardrail_stopped,True,4,16677,352,14928,0,True,PROVIDER_REPORTED,0.0016835,PROVIDER_REPORTED,14437.778,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0008709511499999999,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,c9af44ec-889b-4f38-81c3-50048ced6da3,2026-09-17T13:19:53.836617Z,REF-6062,1,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger,guardrail_stopped,True,4,16690,368,11136,0,True,PROVIDER_REPORTED,0.00164992,PROVIDER_REPORTED,9969.458,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0008746658999999999,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,47e8e67e-aae0-478a-ab03-e5d273e2b780,2026-09-17T13:20:03.810603Z,REF-6062,2,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger,guardrail_stopped,True,4,16694,397,11901,0,True,PROVIDER_REPORTED,0.00170219,PROVIDER_REPORTED,21972.131,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00088045695,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,cad17d8a-2324-4ac0-9a1c-807ca1052d0b,2026-09-17T13:20:25.787318Z,REF-6062,3,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger,guardrail_stopped,True,4,16693,405,16169,0,True,PROVIDER_REPORTED,0.00113571,PROVIDER_REPORTED,10880.65,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0008819532,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,39c6b247-20b4-4a2b-8716-0e827f59c973,2026-09-17T13:20:36.670612Z,REF-6063,1,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,judgement_rejected,completed,False,2,12052,240,4068,0,True,PROVIDER_REPORTED,0.00062664,PROVIDER_REPORTED,5893.928,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0006266358,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,36aafee6-3166-45bc-b5d4-096311618b99,2026-09-17T13:20:42.567542Z,REF-6063,2,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,judgement_rejected,completed,False,2,12052,240,11429,0,True,PROVIDER_REPORTED,0.00062664,PROVIDER_REPORTED,5759.815,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0006266358,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,f075b2c7-7ef8-4581-8499-2d827429f581,2026-09-17T13:20:48.331633Z,REF-6063,3,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,False,judgement_rejected,completed,False,2,12052,228,11768,0,True,PROVIDER_REPORTED,0.00100512,PROVIDER_REPORTED,9226.639,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0006243192,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,b807aab1-4331-4ae6-8b68-fe14624d5641,2026-09-17T13:20:57.561374Z,REF-6064,1,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,completed,False,3,16440,316,11169,0,True,PROVIDER_REPORTED,0.00102748,PROVIDER_REPORTED,7597.158,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0008525898,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,13c6892f-a60e-4ffc-b8ca-1af73b6bb62c,2026-09-17T13:21:05.162145Z,REF-6064,2,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,completed,False,3,16440,319,11707,0,True,PROVIDER_REPORTED,0.00143004,PROVIDER_REPORTED,13206.862,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00085316895,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,cef74947-d683-4897-a1f1-de5b84cf4101,2026-09-17T13:21:18.372226Z,REF-6064,3,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,completed,False,3,16451,327,3741,0,True,PROVIDER_REPORTED,0.00159243,PROVIDER_REPORTED,12756.82,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0008552429999999999,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,ffa065fe-760e-4629-a7e0-3cb9364f5b46,2026-09-17T13:21:31.128082Z,REF-6065,1,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,False,2,7704,173,3712,0,True,PROVIDER_REPORTED,0.00091166,PROVIDER_REPORTED,4920.67,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00040434524999999994,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,3f0398ae-d237-4f23-83c6-263796a6ea1e,2026-09-17T13:21:36.045330Z,REF-6065,2,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,False,2,7704,146,7437,0,True,PROVIDER_REPORTED,0.00059829,PROVIDER_REPORTED,6391.749,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00039913289999999994,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
qwen3_30b_v2,73db226d-75ce-427b-8925-bebd235a84bb,2026-09-17T13:21:42.433798Z,REF-6065,3,qwen/qwen3-30b-a3b-instruct-2507,full_battery,Qwen,lower_price,v2,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,False,2,7704,174,3741,0,True,PROVIDER_REPORTED,0.00076054,PROVIDER_REPORTED,3435.185,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00040453829999999996,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,d3994ef8-1b42-439b-8504-ae9f7380e35d,2026-09-17T13:09:04.563951Z,REF-6002,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22913,559,0,0,True,PROVIDER_REPORTED,0.00218532,PROVIDER_REPORTED,17396.477,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00228784375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,09a5c35d-678a-4e1a-b4e7-67cd7084dcff,2026-09-17T13:09:21.962428Z,REF-6003,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,23130,537,0,0,True,PROVIDER_REPORTED,0.00213087,PROVIDER_REPORTED,14998.299,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0023026875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,4001e178-9856-4784-8ad6-936c45eae7c1,2026-09-17T13:09:36.963624Z,REF-6004,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22987,592,0,0,True,PROVIDER_REPORTED,0.00213763,PROVIDER_REPORTED,19352.404,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00230303125,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,83b75fc1-4d73-4d6b-a71b-e172854886c3,2026-09-17T13:09:56.320117Z,REF-6005,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22942,573,0,0,True,PROVIDER_REPORTED,0.00193282,PROVIDER_REPORTED,17093.221,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0022940625,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,831f372b-d206-46b9-9332-12e2ca466d3a,2026-09-17T13:10:13.416908Z,REF-6006,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22914,568,0,0,True,PROVIDER_REPORTED,0.00218715,PROVIDER_REPORTED,13618.532,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0022901875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,6fd354fb-04bb-4673-9da9-f90ba184fe53,2026-09-17T13:10:27.039724Z,REF-6007,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22978,571,0,0,True,PROVIDER_REPORTED,0.00203393,PROVIDER_REPORTED,12777.287,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0022969375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,6b45cd77-bb70-4fb1-aa14-1787db6738d3,2026-09-17T13:10:39.820008Z,REF-6008,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,23076,575,0,0,True,PROVIDER_REPORTED,0.00222167,PROVIDER_REPORTED,14947.831,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.002307125,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,8860a67c-74e7-45c0-b4b5-823dbbb9f752,2026-09-17T13:10:54.771966Z,REF-6015,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,23048,589,0,0,True,PROVIDER_REPORTED,0.002308,PROVIDER_REPORTED,16699.64,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.002308,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,cca4ad0d-e33d-4c66-9d5b-0c86f200450d,2026-09-17T13:11:11.475459Z,REF-6016,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22990,535,0,0,True,PROVIDER_REPORTED,0.00228906,PROVIDER_REPORTED,13194.611,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0022890625,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,26214e20-de3f-4f41-ae2c-a893ccc43504,2026-09-17T13:11:24.673987Z,REF-6017,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22955,543,0,0,True,PROVIDER_REPORTED,0.00228778,PROVIDER_REPORTED,12708.113,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00228778125,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,1d102612-494a-40f5-bf3f-9d3c359cc7ab,2026-09-17T13:11:37.385555Z,REF-6018,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,23017,569,0,0,True,PROVIDER_REPORTED,0.00230009,PROVIDER_REPORTED,13776.877,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00230009375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,08650da1-d435-45c1-89e4-c3227d7a55d7,2026-09-17T13:11:51.165753Z,REF-6019,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,23010,526,0,0,True,PROVIDER_REPORTED,0.00228869,PROVIDER_REPORTED,16526.567,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0022886875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,b4cc6ea7-5e0f-4e83-8852-251ee5d92952,2026-09-17T13:12:07.695512Z,REF-6020,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,23093,592,0,0,True,PROVIDER_REPORTED,0.00231297,PROVIDER_REPORTED,17621.474,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00231296875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,3f9a0631-558c-4acc-949c-23e5bdc2b48c,2026-09-17T13:12:25.320368Z,REF-6022,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,23125,559,0,0,True,PROVIDER_REPORTED,0.00230772,PROVIDER_REPORTED,19894.83,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00230771875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,540cfa08-d257-4008-b15c-e11019c39f24,2026-09-17T13:12:45.219424Z,REF-6028,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,23006,522,0,0,True,PROVIDER_REPORTED,0.00219494,PROVIDER_REPORTED,15602.663,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0022873125,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,5ec311ee-1800-42c5-92d1-9df6ff75f48f,2026-09-17T13:13:00.825084Z,REF-6029,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,23017,528,0,0,True,PROVIDER_REPORTED,0.00228984,PROVIDER_REPORTED,11889.717,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00228984375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,2a1e3541-e0d6-4652-ab27-77ec74cdbfa5,2026-09-17T13:13:12.717388Z,REF-6030,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,23020,539,0,0,True,PROVIDER_REPORTED,0.00229287,PROVIDER_REPORTED,12756.059,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.002292875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,ec1489c4-9afa-4324-bda6-e60fd5d0b985,2026-09-17T13:13:25.476626Z,REF-6031,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22898,562,0,0,True,PROVIDER_REPORTED,0.00201786,PROVIDER_REPORTED,15537.329,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0022871875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,2a83de17-bf89-451d-aa9c-6f33e0760852,2026-09-17T13:13:41.018177Z,REF-6032,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22966,587,0,0,True,PROVIDER_REPORTED,0.00220673,PROVIDER_REPORTED,15068.134,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0022998125,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,fba0b771-7844-4e9b-a021-5479428c37d6,2026-09-17T13:13:56.089444Z,REF-6033,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22919,584,0,0,True,PROVIDER_REPORTED,0.00229466,PROVIDER_REPORTED,22612.366,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00229465625,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,0dcffca0-e43f-4d40-bc9f-0c7c3090bf20,2026-09-17T13:14:18.706015Z,REF-6035,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22988,577,0,0,True,PROVIDER_REPORTED,0.00229938,PROVIDER_REPORTED,21733.686,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.002299375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,9ccec75f-4e44-48ab-928d-145759db3a0e,2026-09-17T13:14:40.443079Z,REF-6040,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,22862,511,0,0,True,PROVIDER_REPORTED,0.00227106,PROVIDER_REPORTED,17994.238,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0022710625,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,ffb9ae13-210f-400f-9fe8-335af3eb831b,2026-09-17T13:14:58.440872Z,REF-6041,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22697,517,0,0,True,PROVIDER_REPORTED,0.00225709,PROVIDER_REPORTED,22042.512,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00225709375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,7fe58f45-a17c-44ae-8378-083b967dc52f,2026-09-17T13:15:20.487605Z,REF-6042,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,22804,534,0,0,True,PROVIDER_REPORTED,0.00227137,PROVIDER_REPORTED,32194.509,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.002271375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,31d27239-7718-4e47-a086-cbe0b6486757,2026-09-17T13:15:52.686389Z,REF-6043,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,22933,583,0,0,True,PROVIDER_REPORTED,0.00229572,PROVIDER_REPORTED,23635.298,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00229571875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,c7eac3b0-16ac-4de2-89db-8c9b1f9483e2,2026-09-17T13:16:16.325199Z,REF-6044,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,22699,544,0,0,True,PROVIDER_REPORTED,0.00226403,PROVIDER_REPORTED,22269.461,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00226403125,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,3ddbb022-2767-45ce-ba9b-c2fa5980a003,2026-09-17T13:16:38.597763Z,REF-6045,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,22853,645,0,0,True,PROVIDER_REPORTED,0.00230372,PROVIDER_REPORTED,25331.846,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00230371875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,b34b90c9-09a6-4942-9e42-52e5e361ea2a,2026-09-17T13:17:03.932261Z,REF-6046,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,False,judgement_rejected,completed,False,4,22841,600,0,0,True,PROVIDER_REPORTED,0.00229134,PROVIDER_REPORTED,26390.397,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00229134375,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,eba01afe-22eb-49cc-910a-2515d7df3490,2026-09-17T13:17:30.327987Z,REF-6050,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22981,554,0,0,True,PROVIDER_REPORTED,0.00229297,PROVIDER_REPORTED,19716.811,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.00229296875,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
mistral_small_3_2_v2,d49d0847-97b3-4942-95a8-1a650d0dec89,2026-09-17T13:17:50.048284Z,REF-6051,1,mistralai/mistral-small-3.2-24b-instruct,full_battery,Mistral,lower_price,v2,v2,live,parallel,False,book,book,True,,completed,False,4,22958,564,0,0,True,PROVIDER_REPORTED,0.00229331,PROVIDER_REPORTED,38971.733,,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73,0.0022933125,RECOMPUTED_FROM_D5_CONFIG_LIST_RATE
